date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:35	97864/97864	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:33%20GMT	http://aquaterias.like-themes.com/product-tag/pack/?add-to-cart=2066	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/pack/index455b.html	(from http://aquaterias.like-themes.com/product-tag/pack/)
12:04:36	4313/4313	---M--	200	added ('OK')	application/rss+xml	etag:%2234e7190f91308538b7c55c3f86c56236%22	http://aquaterias.like-themes.com/product-tag/soda/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/soda/feed/index.html	(from http://aquaterias.like-themes.com/product-tag/soda/)
12:04:36	353368/353368	---M--	200	added ('OK')	image/jpeg	etag:%2256458-582c15d7db3e9%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/1.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/1.jpg	(from http://aquaterias.like-themes.com/product/sea-breeze/)
12:04:37	96178/96178	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:35%20GMT	http://aquaterias.like-themes.com/product-tag/soda/?add-to-cart=2163	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/soda/indexc45b.html	(from http://aquaterias.like-themes.com/product-tag/soda/)
12:04:38	2492/2492	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:37%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fhow-much-water-should-we-drink%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed8eef.json	(from http://aquaterias.like-themes.com/how-much-water-should-we-drink/)
12:04:38	9466/9466	---MC-	200	added ('OK')	application/rss+xml	etag:%2234e7190f91308538b7c55c3f86c56236%22	http://aquaterias.like-themes.com/product-tag/water/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/water/feed/index.html	(from http://aquaterias.like-themes.com/product-tag/water/)
12:04:38	101239/101239	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:37%20GMT	http://aquaterias.like-themes.com/product-tag/water/?add-to-cart=2161	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/water/index8811.html	(from http://aquaterias.like-themes.com/product-tag/water/)
12:04:40	101243/101243	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:38%20GMT	http://aquaterias.like-themes.com/product-tag/water/?add-to-cart=2163	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/water/indexc45b.html	(from http://aquaterias.like-themes.com/product-tag/water/)
12:04:40	2627/2627	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:39%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fhow-much-water-should-we-drink%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedcae7	(from http://aquaterias.like-themes.com/how-much-water-should-we-drink/)
12:04:40	101233/101233	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:39%20GMT	http://aquaterias.like-themes.com/product-tag/water/?add-to-cart=2159	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/water/indexe99e.html	(from http://aquaterias.like-themes.com/product-tag/water/)
12:04:42	101230/101230	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:40%20GMT	http://aquaterias.like-themes.com/product-tag/water/?add-to-cart=2158	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/water/index9017.html	(from http://aquaterias.like-themes.com/product-tag/water/)
12:04:42	827/827	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/how-much-water-should-we-drink/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/how-much-water-should-we-drink/feed/index.html	(from http://aquaterias.like-themes.com/how-much-water-should-we-drink/)
12:04:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:41%20GMT	http://aquaterias.like-themes.com/?p=2197	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index37c7.html	(from http://aquaterias.like-themes.com/how-much-water-should-we-drink/)
12:04:43	820/820	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/fast-facts-on-drinking-water/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/fast-facts-on-drinking-water/feed/index.html	(from http://aquaterias.like-themes.com/fast-facts-on-drinking-water/)
12:04:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:43%20GMT	http://aquaterias.like-themes.com/?p=2191	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexe96d.html	(from http://aquaterias.like-themes.com/fast-facts-on-drinking-water/)
12:04:44	2479/2479	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:43%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Ffast-facts-on-drinking-water%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedfb93.json	(from http://aquaterias.like-themes.com/fast-facts-on-drinking-water/)
12:04:45	2614/2614	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:44%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Ffast-facts-on-drinking-water%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embeddb57	(from http://aquaterias.like-themes.com/fast-facts-on-drinking-water/)
12:04:46	2541/2541	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:45%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fcarbonated-sparkling-water-good-or-bad%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed94c2.json	(from http://aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/)
12:04:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:45%20GMT	http://aquaterias.like-themes.com/?p=2096	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexc648.html	(from http://aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/)
12:04:46	854/854	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/feed/index.html	(from http://aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/)
12:04:47	2676/2676	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:46%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fcarbonated-sparkling-water-good-or-bad%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedad30	(from http://aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/)
12:04:48	2579/2579	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:47%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fhow-drinking-more-water-can-help-you-lose-weight%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedf093.json	(from http://aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/)
12:04:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:47%20GMT	http://aquaterias.like-themes.com/?p=2182	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index4978.html	(from http://aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/)
12:04:49	880/880	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/feed/index.html	(from http://aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/)
12:04:50	2714/2714	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:49%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fhow-drinking-more-water-can-help-you-lose-weight%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedc823	(from http://aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/)
12:04:51	2517/2517	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:50%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fhow-many-bathrooms-are-in-your-home%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed0c27.json	(from http://aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/)
12:04:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:50%20GMT	http://aquaterias.like-themes.com/?p=2188	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index5c87.html	(from http://aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/)
12:04:51	842/842	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/feed/index.html	(from http://aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/)
12:04:53	2652/2652	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:51%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fhow-many-bathrooms-are-in-your-home%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedb1ff	(from http://aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/)
12:04:54	862/862	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/feed/index.html	(from http://aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/)
12:04:54	2553/2553	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:53%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fdid-you-know-water-covers-71-of-the-earth%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embede621.json	(from http://aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/)
12:04:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:53%20GMT	http://aquaterias.like-themes.com/?p=2186	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index20de.html	(from http://aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/)
12:04:55	2688/2688	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:54%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fdid-you-know-water-covers-71-of-the-earth%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embeda3f3	(from http://aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/)
12:04:56	805/805	---M--	200	added ('OK')	application/rss+xml	etag:%225a18b4b6aeb89c974d39348fab5fb176%22	http://aquaterias.like-themes.com/effects-on-other-organs/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/effects-on-other-organs/feed/index.html	(from http://aquaterias.like-themes.com/effects-on-other-organs/)
12:04:57	2454/2454	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:34:55%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Feffects-on-other-organs%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embeddc15.json	(from http://aquaterias.like-themes.com/effects-on-other-organs/)
12:04:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:34:55%20GMT	http://aquaterias.like-themes.com/?p=2193	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexf23b.html	(from http://aquaterias.like-themes.com/effects-on-other-organs/)
12:04:58	2589/2589	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:34:57%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Feffects-on-other-organs%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3cb8	(from http://aquaterias.like-themes.com/effects-on-other-organs/)
12:04:59	3725/3725	---M--	200	added ('OK')	application/rss+xml	etag:%2234e7190f91308538b7c55c3f86c56236%22	http://aquaterias.like-themes.com/category/delivery/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/category/delivery/feed/index.html	(from http://aquaterias.like-themes.com/category/delivery/)
12:05:00	92396/92396	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:34:58%20GMT	http://aquaterias.like-themes.com/tag/health/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/tag/health/index.html	(from http://aquaterias.like-themes.com/effects-on-other-organs/)
12:05:01	3719/3719	---M--	200	added ('OK')	application/rss+xml	etag:%2234e7190f91308538b7c55c3f86c56236%22	http://aquaterias.like-themes.com/category/health/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/category/health/feed/index.html	(from http://aquaterias.like-themes.com/category/health/)
12:05:03	477898/477898	---M--	200	added ('OK')	application/javascript	etag:%2274aca-5c818eedad032%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_b6589a5fc13c4585e148d917748ea1a2.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_b6589a5fc13c4585e148d917748ea1a2.js	(from http://aquaterias.like-themes.com/my-account/lost-password/)
12:05:04	27832/27832	---MC-	200	added ('OK')	application/rss+xml	etag:%2234e7190f91308538b7c55c3f86c56236%22	http://aquaterias.like-themes.com/category/water/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/category/water/feed/index.html	(from http://aquaterias.like-themes.com/category/water/)
12:05:05	104608/104608	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:01%20GMT	http://aquaterias.like-themes.com/2017/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/index.html	(from http://aquaterias.like-themes.com/2017/09/)
12:05:06	93340/93340	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:02%20GMT	http://aquaterias.like-themes.com/2017/09/01/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/09/01/index.html	(from http://aquaterias.like-themes.com/2017/09/)
12:05:07	93286/93286	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:03%20GMT	http://aquaterias.like-themes.com/2017/09/13/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/09/13/index.html	(from http://aquaterias.like-themes.com/2017/09/)
12:05:09	93201/93201	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:05%20GMT	http://aquaterias.like-themes.com/2017/08/28/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/08/28/index.html	(from http://aquaterias.like-themes.com/2017/08/)
12:05:10	93284/93284	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:07%20GMT	http://aquaterias.like-themes.com/2017/08/29/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/08/29/index.html	(from http://aquaterias.like-themes.com/2017/08/)
12:05:11	2473/2473	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:35:10%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fgallery%2Fwhats-in-your-water%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed4199.json	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:11	98668/98668	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:05%20GMT	http://aquaterias.like-themes.com/2017/09/25/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/09/25/index.html	(from http://aquaterias.like-themes.com/2017/09/)
12:05:12	2612/2612	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:35:11%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fgallery%2Fwhats-in-your-water%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedac46	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:35:10%20GMT	http://aquaterias.like-themes.com/?p=2970	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index9a07.html	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:13	93261/93261	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:08%20GMT	http://aquaterias.like-themes.com/2017/08/31/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/08/31/index.html	(from http://aquaterias.like-themes.com/2017/08/)
12:05:13	93204/93204	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:35:12%20GMT	http://aquaterias.like-themes.com/gallery/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/gallery/index.html	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:25	69562/69562	---M--	200	added ('OK')	image/jpeg	etag:%2210fba-582c18ad35afe%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:27	81823/81823	---M--	200	added ('OK')	image/jpeg	etag:%2213f9f-582c197f8ab35%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog12-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog12-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:52	263853/263853	---M--	200	added ('OK')	image/jpeg	etag:%22406ad-582c15d803489%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:05:58	202900/202900	---M--	200	added ('OK')	image/jpeg	etag:%2231894-582c15d8583eb%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog13.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog13.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:05	320243/320243	---M--	200	added ('OK')	image/jpeg	etag:%224e2f3-582c15d84c86b%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog12.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog12.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:10	109644/109644	---M--	200	added ('OK')	image/jpeg	etag:%221ac4c-582c15d80ffaa%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog03.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog03.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:14	288112/288112	---M--	200	added ('OK')	image/jpeg	etag:%2246570-582c15d868d8c%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog15.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog15.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:18	78340/78340	---M--	200	added ('OK')	image/jpeg	etag:%2213204-582c19564a18f%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog10-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog10-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:30	100274/100274	---M--	200	added ('OK')	image/jpeg	etag:%22187b2-582c190c313f1%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog06-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog06-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:38	247520/247520	---M--	200	added ('OK')	image/jpeg	etag:%223c6e0-582c15d83ce6b%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog10.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog10.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:45	85903/85903	---M--	200	added ('OK')	image/jpeg	etag:%2214f8f-582c193f7e20f%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog09-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog09-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:06:59	129507/129507	---M--	200	added ('OK')	image/jpeg	etag:%221f9e3-582c15d82e40a%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog08.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog08.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:09	320979/320979	---M--	200	added ('OK')	image/jpeg	etag:%224e5d3-582c15d8341cb%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog09.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog09.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:10	377906/377906	---M--	200	added ('OK')	image/jpeg	etag:%225c432-582c15d82094a%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog06.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog06.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:20	61220/61220	---M--	200	added ('OK')	image/jpeg	etag:%22ef24-582c19ac0e44e%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:30	191452/191452	---M--	200	added ('OK')	image/jpeg	etag:%222ebdc-582c15d864f0c%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:31	69953/69953	---M--	200	added ('OK')	image/jpeg	etag:%2211141-582c18fcfbabc%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog05-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog05-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:45	374890/374890	---M--	200	added ('OK')	image/jpeg	etag:%225b86a-582c15d82864a%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog07.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog07.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:46	91533/91533	---M--	200	added ('OK')	image/jpeg	etag:%221658d-582c15d812e8a%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
12:07:50	30740/30740	---M--	200	added ('OK')	image/jpeg	etag:%227814-582c18ed898c5%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04-755x500.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04-755x500.jpg	(from http://aquaterias.like-themes.com/gallery/whats-in-your-water/)
